ID,TYPE,LONGITUD,LATITUD,EQUIPAMENT,NOM_BARRI
1940,K014,2.176.748,41.430.369,BUS -122-H6-V27-V29--,Porta
1941,K015,2.162.511,41.439.425,NITBUS -N4-N6--,la Guineueta
1942,K014,2.177.377,41.405.676,BUS -19-V21--,la Sagrada Família
1943,K014,2.181.929,41.409.009,BUS -V23-D50--,el Camp de l'Arpa del Clot
1944,K014,2.147.065,41.435.063,BUS -27-60-76-H4-M19--,Montbau
1945,K014,2.190.732,41.442.328,BUS -V31--,Sant Andreu
1946,K015,2.183.549,41.387.164,NITBUS -N12--,"Sant Pere, Santa Caterina i la Ribera"
1947,K014,2.131.976,41.329.858,BUS -21-109--,la Marina del Prat Vermell
1948,K014,2.179.872,41.425.918,BUS -V27--,el Congrés i els Indians
1949,K014,2.136.431,41.390.371,BUS -6-7-33-34-63-67-E79-E30--,les Corts
1950,K015,2.140.792,41.398.091,NITBUS -N7--,Sant Gervasi - Galvany
1951,K015,2.150.056,41.402.838,NITBUS -N4--,el Putxet i el Farró
1952,K015,2.141.806,41.399.892,NITBUS -N8--,Sant Gervasi - Galvany
1953,K015,2.138.597,41.413.458,NITBUS -N4-N5--,el Putxet i el Farró
1954,K015,2.161.481,41.380.678,NITBUS -N6--,Sant Antoni
1955,K014,2.116.764,41.418.932,BUS -111--,"Vallvidrera, el Tibidabo i les Planes"
1956,K014,2.143.586,41.389.226,BUS -27-59-H8-D40--,la Nova Esquerra de l'Eixample
1957,K014,2.155.939,41.380.067,BUS -L95-H12-E95-52--,Sant Antoni
1958,K015,2.164.944,41.420.157,NITBUS -N4-N5--,el Guinardó
1959,K014,2.134.493,41.428.934,BUS -112--,Sant Genís dels Agudells
1960,K015,2.148.433,41.376.039,NITBUS -N0--,Hostafrancs
1961,K015,214.688,41.375.151,NITBUS -N14-N2-N28--,Hostafrancs
1962,K014,2.171.474,41.388.612,BUS -52--,la Dreta de l'Eixample
1963,K014,220.551,41.422.897,BUS -B24-H10--,la Verneda i la Pau
1964,K014,2.145.881,41.393.185,BUS -6-7-33-34-63-67-H8--,Sant Gervasi - Galvany
1965,K015,2.144.287,41.391.555,NITBUS -N12--,l'Antiga Esquerra de l'Eixample
1966,K015,2.170.871,41.386.466,NITBUS -N12-N15-N4-N8-N28--,la Dreta de l'Eixample
1967,K015,2.152.207,41.403.505,NITBUS -N4--,la Vila de Gràcia
1968,K015,2.180.785,41.447.479,NITBUS -N1--,la Trinitat Nova
1969,K014,2.158.338,41.426.067,BUS -102-87-V21-V23--,Horta
1970,K014,2.126.674,41.381.246,BUS -H8--,la Maternitat i Sant Ramon
1971,K014,2.131.643,41.389.544,BUS -7-33-63-67-78-L97-M14-E97-E98-E79-E43-E30--,les Corts
1972,K014,2.183.528,41.377.071,BUS -V17--,el Barri Gòtic
1973,K015,215.458,4.138.683,NITBUS -N12--,l'Antiga Esquerra de l'Eixample
1974,K014,2.187.571,41.393.615,BUS -H14--,el Parc i la Llacuna del Poblenou
1975,K014,2.180.809,41.415.186,BUS -19-47-D50-191--,el Camp de l'Arpa del Clot
1976,K015,2.144.906,41.371.736,NITBUS -N1-N13-N15-N16-N17-N18--,la Font de la Guatlla
1977,K014,2.148.818,4.142.401,BUS -19-H2--,la Teixonera
1978,K014,2.162.328,41.414.211,BUS -39-114-D40-V19-191--,Can Baró
1979,K015,2.162.328,41.414.211,NITBUS -N0-N6--,Can Baró
1980,K014,2.174.083,41.400.719,BUS -19-33-34-B24-H10-D50--,la Sagrada Família
1981,K015,2.174.666,41.374.819,NITBUS -N0-N6--,el Raval
1982,K014,2.159.796,4.141.138,BUS -24-39-116-D40--,el Camp d'en Grassot i Gràcia Nova
1983,K014,2.166.371,41.415.237,BUS -114--,Can Baró
1984,K014,216.448,41.395.369,BUS -H10--,la Dreta de l'Eixample
1985,K015,2.172.569,41.389.132,NITBUS -N1-N2-N3-N7--,la Dreta de l'Eixample
1986,K014,2.172.812,41.389.051,BUS -19-H16-V15-D50--,la Dreta de l'Eixample
1987,K014,2.169.403,41.390.174,BUS -7-H12-D50-X1--,la Dreta de l'Eixample
1988,K014,2.163.996,41.386.101,BUS -54-59-L95-H12-V13-E95-52-X1--,Sant Antoni
1989,K014,2.164.519,4.138.566,BUS -55-H16-D50--,el Raval
1990,K015,2.153.043,41.408.932,NITBUS -N0--,la Salut
1991,K015,2.186.158,41.439.555,NITBUS -N3--,Sant Andreu
1992,K015,2.147.914,41.400.891,NITBUS -N5--,Sant Gervasi - Galvany
1993,K014,215.457,41.366.033,BUS -125-150--,el Poble-sec
1994,K014,2.146.833,41.365.561,BUS -150--,el Poble-sec
1995,K014,2.125.177,41.377.073,BUS -54-175--,Sants - Badal
1996,K014,2.158.223,41.419.179,BUS -22-119--,el Carmel
1997,K014,2.1605,41.371.557,BUS -55--,el Poble-sec
1998,K014,2.148.603,41.393.212,BUS -68-V11--,l'Antiga Esquerra de l'Eixample
1999,K015,2.148.603,41.393.212,NITBUS -N7--,l'Antiga Esquerra de l'Eixample
2000,K014,2.145.009,41.393.491,BUS -68-V11--,Sant Gervasi - Galvany
2001,K015,2.145.009,41.393.491,NITBUS -N7--,Sant Gervasi - Galvany
2002,K014,2.1724,41.435.899,BUS -47-D40-V29-D50-182--,la Guineueta
2003,K015,2.177.007,41.413.288,NITBUS -N1-N4--,el Guinardó
2004,K014,2.138.385,41.424.878,BUS -112--,Sant Genís dels Agudells
2005,K014,2.103.593,41.389.267,BUS -113--,Pedralbes
2006,K014,2.162.684,41.412.205,BUS -114--,el Baix Guinardó
2007,K014,2.177.443,41.424.786,BUS -47-H6-D40-D50--,el Congrés i els Indians
2008,K015,2.212.924,41.410.034,NITBUS -N6-N7--,Diagonal Mar i el Front Marítim del Poblenou
2009,K015,2.198.337,41.406.388,NITBUS -N7--,Provençals del Poblenou
2010,K015,2.194.729,41.405.475,NITBUS -N7--,Provençals del Poblenou
2011,K014,2.166.907,41.415.195,BUS -39-D40--,el Baix Guinardó
2012,K014,2.183.182,4.146.094,BUS -96-104--,Vallbona
2013,K014,2.203.294,41.408.183,BUS -B25-V27--,Provençals del Poblenou
2014,K015,2.111.656,41.401.999,NITBUS -N8--,Sarrià
2015,K015,2.143.002,41.354.427,NITBUS -N1--,la Marina del Prat Vermell
2016,K015,2.155.538,41.380.151,NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--,la Nova Esquerra de l'Eixample
2017,K014,217.515,41.407.365,BUS -19-V21--,la Sagrada Família
2018,K014,2.173.203,41.447.763,BUS -127--,les Roquetes
2019,K014,2.184.082,41.450.145,BUS -76-127-H2-D50-180-197--,la Trinitat Nova
2020,K014,2.147.878,41.361.395,BUS -13-125--,la Marina de Port
2021,K014,2.086.975,41.421.757,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2022,K014,2.147.349,41.397.957,BUS -V13--,Sant Gervasi - Galvany
2023,K015,2.147.349,41.397.957,NITBUS -N8--,Sant Gervasi - Galvany
2024,K015,2.173.348,41.388.814,NITBUS -N12-N15-N4--,"Sant Pere, Santa Caterina i la Ribera"
2025,K014,2.145.165,41.351.507,BUS -23-109-V3--,la Marina del Prat Vermell
2026,K015,2.145.165,41.351.507,NITBUS -N1--,la Marina del Prat Vermell
2027,K015,2.161.466,41.376.512,NITBUS -N6--,Sant Antoni
2028,K014,2.181.151,41.457.101,BUS -180--,Torre Baró
2029,K014,2.181.694,41.459.272,BUS -180--,Torre Baró
2030,K015,2.201.121,4.139.772,NITBUS -N6-N8--,el Poblenou
2031,K014,218.082,41.399.605,BUS -V21--,el Fort Pienc
2032,K015,218.082,41.399.605,NITBUS -N0-N3--,el Fort Pienc
2033,K014,2.114.608,41.403.952,BUS -V7--,Sarrià
2034,K015,2.126.316,41.396.514,NITBUS -N7--,les Tres Torres
2035,K014,2.126.915,41.394.865,BUS -V7--,Sarrià
2036,K014,2.174.017,41.411.535,BUS -192-V23-191--,el Guinardó
2037,K014,2.194.851,4.143.096,BUS -11-H8-V31--,Sant Andreu
2038,K014,2.165.791,41.441.593,BUS -185--,Canyelles
2039,K014,2.195.402,41.431.738,BUS -H8-V31--,Sant Andreu
2040,K014,2.186.315,41.420.177,BUS -H8--,Navas
2041,K014,2.162.105,41.443.373,BUS -182--,Canyelles
2042,K014,2.121.718,41.392.854,BUS -130--,Sarrià
2043,K014,2.164.287,41.412.398,BUS -114-V19--,el Baix Guinardó
2044,K014,2.130.007,41.427.801,BUS -112--,Sant Genís dels Agudells
2045,K014,2.134.824,41.427.567,BUS -112--,Sant Genís dels Agudells
2046,K014,2.145.303,41.413.688,BUS -129--,el Coll
2047,K015,2.138.955,41.411.778,NITBUS -N4-N5--,el Putxet i el Farró
2048,K014,2.149.345,4.141.807,BUS -129--,el Coll
2049,K014,2.156.664,41.402.184,BUS -114--,la Vila de Gràcia
2050,K014,2.139.525,41.362.223,BUS -125--,la Marina de Port
2051,K014,2.143.729,41.357.576,BUS -125--,la Marina de Port
2052,K014,2.175.243,41.449.479,BUS -127--,les Roquetes
2053,K014,217.761,41.449.257,BUS -127--,les Roquetes
2054,K014,2.128.492,41.382.177,BUS -70-V3-175--,les Corts
2055,K014,2.118.759,41.385.881,BUS -7-33-67-M14-175--,la Maternitat i Sant Ramon
2056,K014,2.151.405,41.355.588,BUS -107--,el Poble-sec
2057,K015,219.094,41.396.005,NITBUS -N11--,el Parc i la Llacuna del Poblenou
2058,K014,2.196.336,41.390.454,BUS -59-H16-V27--,la Vila Olímpica del Poblenou
2059,K014,2.206.544,41.397.478,BUS -H16-V27--,el Poblenou
2060,K014,2.144,41.406.483,BUS -131--,el Putxet i el Farró
2061,K014,2.212.781,41.411.253,BUS -V29--,el Besòs i el Maresme
2062,K015,2.170.661,41.374.825,NITBUS -N0-N6--,el Poble-sec
2063,K014,2.122.001,41.393.106,BUS -34-V3--,Sarrià
2064,K014,2.170.289,41.433.491,BUS -122--,el Turó de la Peira
2065,K014,2.133.126,41.412.048,BUS -123--,Sant Gervasi - la Bonanova
2066,K014,2.193.693,41.388.476,BUS -59-V21-V27-136--,la Vila Olímpica del Poblenou
2067,K014,2.127.281,41.381.942,BUS -H8-M12-175--,la Maternitat i Sant Ramon
2068,K014,2.150.546,41.394.202,BUS -6-7-33-34-H8--,l'Antiga Esquerra de l'Eixample
2069,K014,214.853,41.395.374,BUS -27-D40--,Sant Gervasi - Galvany
2070,K014,2.141.093,41.404.708,BUS -H6--,el Putxet i el Farró
2071,K014,2.126.456,41.409.117,BUS -123--,Sant Gervasi - la Bonanova
2072,K014,2.131.613,41.410.566,BUS -123--,Sant Gervasi - la Bonanova
2073,K014,214.054,41.413.924,BUS -123-124--,Vallcarca i els Penitents
2074,K014,2.149.998,41.355.368,BUS -107--,el Poble-sec
2075,K014,2.154.119,41.354.497,BUS -107--,el Poble-sec
2076,K015,2.141.366,41.356.745,NITBUS -N1--,la Marina de Port
2077,K014,2.133.149,41.404.021,BUS -V13--,Sant Gervasi - la Bonanova
2078,K014,2.1537,41.425.566,BUS -19-H2--,el Carmel
2079,K014,2.157.543,41.429.273,BUS -112-185--,Horta
2080,K014,2.191.803,41.423.719,BUS -34-126-B24-H8-V31-V29--,la Sagrera
2081,K015,2.191.736,41.427.044,NITBUS -N9--,la Sagrera
2082,K014,2.140.624,41.363.885,BUS -13-125--,la Marina de Port
2083,K014,2.215.502,41.410.636,BUS -7--,el Besòs i el Maresme
2084,K014,2.213.059,41.409.179,BUS -B20-V31-136--,Diagonal Mar i el Front Marítim del Poblenou
2085,K015,2.141.369,41.381.243,NITBUS -N0--,Sants
2086,K014,2.190.767,41.390.192,BUS -H16--,la Vila Olímpica del Poblenou
2087,K014,2.096.111,41.429.418,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2088,K014,2.196.326,41.385.257,BUS -V27--,la Barceloneta
2089,K014,2.177.442,41.403.239,BUS -33-34-B24-H10-D50--,la Sagrada Família
2090,K014,2.150.624,41.374.936,BUS -D20-E86-E70-E80--,el Poble-sec
2091,K015,2.150.624,41.374.936,NITBUS -N0--,el Poble-sec
2092,K015,2.173.509,41.436.971,NITBUS -N1-N6--,Porta
2093,K014,2.170.027,41.438.821,BUS -47-76-H4-H2-M19-182--,la Guineueta
2094,K015,217.352,41.438.464,NITBUS -N6--,la Guineueta
2095,K014,2.178.966,4.144.503,BUS -76-H2-D50--,Verdun
2096,K015,2.174.651,41.444.913,NITBUS -N6--,les Roquetes
2097,K015,2.146.717,41.390.907,NITBUS -N12--,l'Antiga Esquerra de l'Eixample
2098,K014,2.179.296,41.438.925,BUS -11-H4-M19--,Porta
2099,K015,2.125.803,41.390.866,NITBUS -N7--,Pedralbes
2100,K014,2.139.324,41.367.538,BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-CJ-H12-H16-E95-E86-E70-E80--,la Marina de Port
2101,K014,2.183.279,41.431.659,BUS -97--,Sant Andreu
2102,K015,218.147,41.460.756,NITBUS -N3--,Torre Baró
2103,K015,2.186.535,41.406.626,NITBUS -N3--,el Clot
2104,K014,2.180.809,41.463.904,BUS -97-183-197--,Vallbona
2105,K014,2.188.763,41.452.138,BUS -62-96-97-104--,la Trinitat Nova
2106,K015,2.188.763,41.452.138,NITBUS -N3--,la Trinitat Nova
2107,K015,2.142.643,41.370.263,NITBUS -N1-N13-N15-N16-N17-N18--,Hostafrancs
2108,K014,2.143.942,41.373.216,BUS -91--,Hostafrancs
2109,K014,2.138.284,41.422.247,BUS -119--,Vallcarca i els Penitents
2110,K014,2.174.145,41.421.713,BUS -117-D40--,el Guinardó
2111,K014,2.162.937,41.423.229,BUS -117--,la Font d'en Fargues
2112,K014,2.1637,41.422.941,BUS -117--,la Font d'en Fargues
2113,K014,2.164.095,41.422.799,BUS -117--,la Font d'en Fargues
2114,K014,2.173.326,41.445.411,BUS -127--,les Roquetes
2115,K014,2.125.841,41.332.249,BUS -21--,la Marina del Prat Vermell
2116,K014,2.202.867,41.406.626,BUS -V27--,el Poblenou
2117,K014,2.108.995,41.393.252,BUS -113--,Pedralbes
2118,K014,2.167.516,41.412.243,BUS -H6-191--,el Baix Guinardó
2119,K014,2.090.112,41.425.559,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2120,K014,2.089.802,41.423.866,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2121,K014,2.087.391,41.422.681,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2122,K014,2.090.711,41.424.019,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2123,K014,2.137.917,41.343.973,BUS -23--,la Marina del Prat Vermell
2124,K014,2.138.007,41.343.847,BUS -23--,la Marina del Prat Vermell
2125,K014,2.205.801,41.404.415,BUS -V27-V31--,el Poblenou
2126,K014,2.186.027,41.466.165,BUS -97--,Vallbona
2127,K014,2.177.448,41.413.924,BUS -192-191--,el Guinardó
2128,K014,2.200.223,41.405.248,BUS -192--,el Poblenou
2129,K014,2.177.351,41.422.205,BUS -117-H6-D40--,el Guinardó
2130,K014,2.132.161,41.418.569,BUS -124--,Sant Gervasi - la Bonanova
2131,K014,2.134.902,41.420.221,BUS -124--,Vallcarca i els Penitents
2132,K014,2.137.896,41.388.547,BUS -59--,les Corts
2133,K014,2.094.778,41.423.512,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2134,K014,2.092.924,41.415.641,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2135,K014,2.096.524,41.424.203,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2136,K014,2.138.569,41.426.647,BUS -19-76-112-135--,Sant Genís dels Agudells
2137,K014,2.139.088,41.418.653,BUS -V17-H4-H2--,Vallcarca i els Penitents
2138,K014,2.109.172,41.389.927,BUS -63-68-78-H4--,Pedralbes
2139,K015,2.164.786,41.402.783,NITBUS -N4-N6--,el Camp d'en Grassot i Gràcia Nova
2140,K015,2.172.988,41.426.306,NITBUS -N4--,el Guinardó
2141,K014,2.201.602,41.394.458,BUS -V25--,el Poblenou
2142,K015,2.201.602,41.394.458,NITBUS -N6--,el Poblenou
2143,K014,2.151.945,41.377.448,BUS -H12-52--,la Nova Esquerra de l'Eixample
2144,K014,2.177.027,41.389.746,BUS -19-H16--,"Sant Pere, Santa Caterina i la Ribera"
2145,K015,2.177.027,41.389.746,NITBUS -N12-N15-N4--,"Sant Pere, Santa Caterina i la Ribera"
2146,K014,2.166.277,41.435.184,BUS -122--,Can Peguera
2147,K014,2.168.824,41.379.492,BUS -120--,el Raval
2148,K014,2.161.408,41.377.373,BUS -121--,Sant Antoni
2149,K014,2.164.849,41.372.611,BUS -121--,el Poble-sec
2150,K014,2.170.608,41.372.873,BUS -121--,el Poble-sec
2151,K014,2.183.276,41.448.192,BUS -H2-D50--,la Trinitat Nova
2152,K014,2.141.794,41.362.926,BUS -13-125--,la Marina de Port
2153,K015,2.176.302,41.448.481,NITBUS -N6--,les Roquetes
2154,K014,2.164.574,41.436.673,BUS -122-V27-H2--,la Guineueta
2155,K014,2.187.816,41.368.347,BUS -V15--,la Barceloneta
2156,K014,2.177.228,41.456.007,BUS -199-183--,Torre Baró
2157,K014,2.174.686,41.455.032,BUS -199-183--,Torre Baró
2158,K014,2.184.034,4.146.542,BUS -197--,Vallbona
2159,K014,2.158.807,41.407.616,BUS -116--,la Vila de Gràcia
2160,K014,2.175.372,41.420.167,BUS -117--,el Guinardó
2161,K014,2.153.423,41.434.166,BUS -102-V25--,Horta
2162,K014,2.100.715,41.429.397,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2163,K014,2.181.805,41.415.214,BUS -117-192-H8--,el Camp de l'Arpa del Clot
2164,K014,2.193.716,41.410.104,BUS -192--,el Clot
2165,K015,2.181.848,41.400.475,NITBUS -N3--,el Fort Pienc
2166,K014,2.136.836,41.375.343,BUS -D20-V5-52--,Sants
2167,K014,2.200.817,41.439.229,BUS -11-60-H8-H4-V33-133--,el Bon Pastor
2168,K015,2.200.817,41.439.229,NITBUS -N8--,el Bon Pastor
2169,K015,2.139.441,41.418.462,NITBUS -N4--,Vallcarca i els Penitents
2170,K014,2.123.371,41.4,BUS -68-V7--,Sarrià
2171,K014,210.492,41.385.514,BUS -H2--,Pedralbes
2172,K014,2.159.509,41.371.148,BUS -55--,el Poble-sec
2173,K014,2.158.774,41.366.405,BUS -55-150--,el Poble-sec
2174,K014,2.197.472,41.422.124,BUS -B24-V31-V29--,la Verneda i la Pau
2175,K014,2.204.872,4.143.555,BUS -V33--,el Bon Pastor
2176,K015,2.135.895,41.386.169,NITBUS -N0--,les Corts
2177,K014,2.165.732,41.395.607,BUS -39-47-V17--,la Dreta de l'Eixample
2178,K014,2.146.406,4.141.546,BUS -22-129-V19--,el Coll
2179,K014,2.148.944,41.420.104,BUS -22-V19--,el Coll
2180,K014,2.147.579,41.417.633,BUS -22-V19--,el Coll
2181,K014,2.179.693,414.153,BUS -19-47-117-192-H8-D50-191--,el Guinardó
2182,K014,2.160.155,4.141.615,BUS -114--,Can Baró
2183,K014,2.187.632,41.451.521,BUS -H2--,la Trinitat Nova
2184,K014,2.116.607,41.386.303,BUS -33--,Pedralbes
2185,K014,2.201.921,41.434.145,BUS -60--,el Bon Pastor
2186,K014,2.151.383,41.420.156,BUS -22-129-V19--,el Coll
2187,K014,2.180.596,41.381.286,BUS -120--,el Barri Gòtic
2188,K015,2.196.387,41.411.531,NITBUS -N8--,el Clot
2189,K015,2.209.999,41.408.913,NITBUS -N7--,Diagonal Mar i el Front Marítim del Poblenou
2190,K014,2.166.959,41.385.987,BUS -59-V13--,la Dreta de l'Eixample
2191,K014,2.177.441,41.429.344,BUS -47-132-V27-D40-D50--,Vilapicina i la Torre Llobeta
2192,K014,2.186.758,41.414.302,BUS -62-V25--,el Camp de l'Arpa del Clot
2193,K014,2.140.356,41.360.625,BUS -13-125-V5--,la Marina de Port
2194,K015,2.170.645,41.375.062,NITBUS -N0-N6--,el Raval
2195,K014,2.163.607,41.378.478,BUS -V11-D50--,el Raval
2196,K015,2.141.746,41.424.358,NITBUS -N4--,Sant Genís dels Agudells
2197,K014,220.828,41.436.654,BUS -11--,el Bon Pastor
2198,K014,2.198.618,41.406.967,BUS -H14--,Provençals del Poblenou
2199,K014,2.136.555,41.410.789,BUS -196-V15-V13--,Sant Gervasi - la Bonanova
2200,K014,2.163.778,41.419.519,BUS -119--,Can Baró
2201,K014,2.218.081,41.409.731,BUS -H16--,Diagonal Mar i el Front Marítim del Poblenou
2202,K014,222.023,4.141.248,BUS -H16--,el Besòs i el Maresme
2203,K014,2.191.268,41.401.445,BUS -H14--,el Parc i la Llacuna del Poblenou
2204,K014,2.200.444,41.428.533,BUS -V31--,la Verneda i la Pau
2205,K015,2.189.862,41.392.741,NITBUS -N0-N15--,el Parc i la Llacuna del Poblenou
2206,K014,2.172.016,41.443.124,BUS -11-D40-V29--,Verdun
2207,K014,2.169.772,41.443.983,BUS -D40--,Canyelles
2208,K015,2.114.336,41.395.623,NITBUS -N7--,Pedralbes
2209,K014,2.198.509,41.446.007,BUS -V33-M28--,Baró de Viver
2210,K014,2.129.852,41.410.177,BUS -123--,Sant Gervasi - la Bonanova
2211,K014,2.186.725,41.453.008,BUS -D50-180-197--,la Trinitat Nova
2212,K014,2.116.863,41.403.968,BUS -V7-H2--,Sarrià
2213,K014,2.174.934,41.392.469,BUS -54-B25-B20--,la Dreta de l'Eixample
2214,K014,2.186.275,41.405.707,BUS -62--,el Clot
2215,K014,2.182.044,41.394.571,BUS -100--,el Fort Pienc
2216,K014,2.1864,41.436.576,BUS -133--,Sant Andreu
2217,K014,2.171.886,41.454.108,BUS -199--,Torre Baró
2218,K014,2.157.967,41.429.294,BUS -112--,Horta
2219,K014,214.572,41.430.497,BUS -135--,la Vall d'Hebron
2220,K014,2.195.612,41.403.746,BUS -V25--,el Poblenou
2221,K015,2.196.824,41.400.987,NITBUS -N8--,el Poblenou
2222,K014,2.199.028,41.399.302,BUS -6-V25--,el Poblenou
2223,K014,2.151.089,41.434.442,BUS -V23--,la Vall d'Hebron
2224,K014,2.153.058,41.432.886,BUS -V23--,Horta
2225,K014,2.181.751,41.403.849,BUS -V23--,la Sagrada Família
2226,K014,2.210.809,41.403.061,BUS -H16--,Diagonal Mar i el Front Marítim del Poblenou
2227,K015,220.579,41.422.658,NITBUS -N8--,la Verneda i la Pau
2228,K014,2.208.438,41.402.429,BUS -V27-V31--,el Poblenou
2229,K014,2.191.939,41.391.164,BUS -BCTE--,la Vila Olímpica del Poblenou
2230,K014,2.190.122,41.402.785,BUS -BCTE--,el Parc i la Llacuna del Poblenou
2231,K014,2.149.793,41.374.326,BUS -BCTO--,el Poble-sec
2232,K014,2.156.685,41.416.654,BUS -86--,Can Baró
2233,K014,220.158,41.391.157,BUS -V23--,la Vila Olímpica del Poblenou
2234,K014,217.231,41.414.266,BUS -192-191--,el Guinardó
2235,K014,2.137.434,41.389.711,BUS -E30--,les Corts
2236,K014,2.155.134,41.371.209,BUS -E86--,el Poble-sec
2237,K014,2.155.408,41.371.316,BUS -E70--,el Poble-sec
2238,K014,2.208.642,4.141.695,BUS -B25--,el Besòs i el Maresme
2239,K014,2.151.854,41.432.792,BUS -V21--,la Vall d'Hebron
2240,K014,2.181.842,413.944,BUS -54--,el Fort Pienc
2241,K014,2.183.842,41.383.503,BUS -H14--,"Sant Pere, Santa Caterina i la Ribera"
2242,K014,2.136.179,41.354.525,BUS -79--,la Marina de Port
2243,K014,2.167.515,41.375.518,BUS -21--,el Raval
2244,K014,2.207.098,41.436.543,BUS -H4--,el Bon Pastor
2245,K014,2.159.255,41.375.736,BUS -121-H16--,Sant Antoni
2246,K014,217.937,41.387.214,BUS -120--,"Sant Pere, Santa Caterina i la Ribera"
2247,K014,2.201.982,41.394.167,BUS -59--,el Poblenou
2248,K014,2.153.312,41.386.256,BUS -V11--,l'Antiga Esquerra de l'Eixample
2249,K014,2.154.636,41.376.698,BUS -V9--,Sant Antoni
2250,K015,2.144.585,4.138.429,NITBUS -N0--,la Nova Esquerra de l'Eixample
2251,K014,2.137.784,41.390.357,BUS -V9--,les Corts
2252,K014,2.120.687,41.405.481,BUS -V9--,Sarrià
2253,K014,2.136.078,41.391.848,BUS -V9--,les Tres Torres
2254,K015,2.130.626,41.391.604,NITBUS -N0--,les Corts
2255,K014,2.155.272,41.347.311,BUS -88--,la Marina del Prat Vermell
2256,K014,2.158.064,41.348.278,BUS -88--,la Marina del Prat Vermell
2257,K014,2.201.184,41.419.778,BUS -V29--,Sant Martí de Provençals
2258,K014,217.389,41.415.881,BUS -H6-V23-191--,el Guinardó
2259,K014,2.176.315,41.418.469,BUS -H6--,el Guinardó
2260,K014,2.142.798,41.355.333,BUS -V5--,la Marina de Port
2261,K015,2.212.478,41.415.699,NITBUS -N11--,el Besòs i el Maresme
2262,K014,2.202.458,41.408.023,BUS -H14--,Provençals del Poblenou
2263,K015,2.146.183,41.344.472,NITBUS -N1--,la Marina del Prat Vermell
2264,K015,2.155.351,41.423.954,NITBUS -N4--,el Carmel
2265,K014,2.203.951,41.411.348,BUS -H14--,Provençals del Poblenou
2266,K014,2.127.617,41.389.013,BUS -M12--,Pedralbes
2267,K015,2.186.734,41.395.664,NITBUS -N11--,el Fort Pienc
2268,K015,2.169.098,41.388.523,NITBUS -N4-N6--,la Dreta de l'Eixample
2269,K014,2.131.134,4.139.058,BUS -M14--,les Corts
2270,K014,2.134.758,41.362.923,BUS -L16--,la Marina de Port
2271,K014,2.147.406,41.399.038,BUS -198--,Sant Gervasi - Galvany
2272,K014,2.141.171,41.398.965,BUS -198--,Sant Gervasi - Galvany
2273,K014,2.147.113,41.362.675,BUS -23--,la Marina de Port
