"TYPE","LONGITUD","LATITUD","EQUIPAMENT","NOM_BARRI"
"K014","2.150023","41.425719","BUS -112-185--","la Teixonera"
"K014","2.122531","41.383379","BUS -113-M12--","la Maternitat i Sant Ramon"
"K014","2.110887","41.391559","BUS -113--","Pedralbes"
"K014","2.123614","41.390687","BUS -V3--","Pedralbes"
"K014","2.184734","41.402029","BUS -7-H12--","el Fort Pienc"
"K014","2.181501","41.380485","BUS -59-D20-H14-V13--","el Barri Gòtic"
"K014","2.189186","41.444716","BUS -60-V31--","Sant Andreu"
"K014","2.156082","41.376608","BUS -13-55-91-H16--","Sant Antoni"
"K014","2.163746","41.375127","BUS -D20--","Sant Antoni"
"K014","2.167188","41.401535","BUS -39-47-H8-V19--","el Camp d'en Grassot i Gràcia Nova"
"K014","2.152597","41.39047","BUS -59-63--","l'Antiga Esquerra de l'Eixample"
"K017","2.183106","41.431588","Estació d'Autobusos Barcelona Fabra i Puig-","Sant Andreu"
"K014","2.167695","41.432171","BUS -122--","el Turó de la Peira"
"K014","2.169205","41.431792","BUS -122--","el Turó de la Peira"
"K014","2.15829","41.374386","BUS -121--","el Poble-sec"
"K014","2.08663","41.421762","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.101263","41.416819","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.179593","41.42183","BUS -19-47-V25-D50--","el Congrés i els Indians"
"K015","2.179593","41.42183","NITBUS -N1-N4--","el Congrés i els Indians"
"K014","2.137776","41.369959","BUS -91--","la Bordeta"
"K014","2.179725","41.434511","BUS -11-132--","Porta"
"K014","2.181615","41.43896","BUS -11-132--","Porta"
"K014","2.182567","41.440129","BUS -132--","la Prosperitat"
"K014","2.174957","41.433638","BUS -132--","Porta"
"K015","2.176998","41.424634","NITBUS -N4--","el Congrés i els Indians"
"K014","2.158044","41.366504","BUS -13--","el Poble-sec"
"K014","2.196808","41.400361","BUS -6--","el Poblenou"
"K014","2.130731","41.392555","BUS -V7--","les Tres Torres"
"K014","2.133174","41.403798","BUS -70--","Sant Gervasi - la Bonanova"
"K014","2.174733","41.450717","BUS -182--","Torre Baró"
"K014","2.174863","41.450758","BUS -182--","Torre Baró"
"K014","2.172627","41.451295","BUS -182--","Torre Baró"
"K014","2.174007","41.448066","BUS -127--","les Roquetes"
"K015","2.181321","41.39122","NITBUS -N12-N8-N28--","Sant Pere, Santa Caterina i la Ribera"
"K014","2.156895","41.400724","BUS -114--","la Vila de Gràcia"
"K014","2.148369","41.416184","BUS -129--","el Coll"
"K014","2.122041","41.39766","BUS -130--","Sarrià"
"K014","2.140742","41.410675","BUS -131--","el Putxet i el Farró"
"K014","2.160848","41.40322","BUS -114--","la Vila de Gràcia"
"K014","2.161802","41.407557","BUS -114--","el Camp d'en Grassot i Gràcia Nova"
"K014","2.126901","41.386892","BUS -59--","la Maternitat i Sant Ramon"
"K014","2.128665","41.429339","BUS -112--","Sant Genís dels Agudells"
"K014","2.154766","41.356299","BUS -107--","el Poble-sec"
"K014","2.1544","41.356912","BUS -107--","el Poble-sec"
"K014","2.126266","41.393884","BUS -34-130-V3--","Sarrià"
"K015","2.206544","41.397478","NITBUS -N28--","el Poblenou"
"K014","2.174345","41.371484","BUS -21--","el Poble-sec"
"K014","2.114236","41.401491","BUS -V3--","Sarrià"
"K014","2.119115","41.398056","BUS -V3--","Sarrià"
"K014","2.132975","41.409686","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.140734","41.417433","BUS -124--","Vallcarca i els Penitents"
"K014","2.158068","41.368467","BUS -55--","el Poble-sec"
"K015","2.196326","41.385257","NITBUS -N15--","la Barceloneta"
"K014","2.156195","41.368634","BUS -55--","el Poble-sec"
"K014","2.173818","41.402998","BUS -101--","la Sagrada Família"
"K014","2.184036","41.45846","BUS -D50--","Torre Baró"
"K015","2.178519","41.461602","NITBUS -N3--","Ciutat Meridiana"
"K014","2.133906","41.407149","BUS -123-H4-V13--","Sant Gervasi - la Bonanova"
"K014","2.155535","41.390333","BUS -63--","l'Antiga Esquerra de l'Eixample"
"K015","2.141979","41.369535","NITBUS -N1-N13-N15-N16-N17-N18--","la Font de la Guatlla"
"K014","2.147026","41.369452","BUS -13-23-150--","el Poble-sec"
"K015","2.191803","41.423719","NITBUS -N9--","la Sagrera"
"K014","2.159651","41.436817","BUS -185--","Horta"
"K014","2.173183","41.418603","BUS -117--","el Guinardó"
"K015","2.163466","41.440762","NITBUS -N4-N6--","Canyelles"
"K015","2.215352","41.40706","NITBUS -N28--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.141369","41.381243","BUS -78-115-V7--","Sants"
"K014","2.188561","41.391844","BUS -B25-B20-H16--","el Parc i la Llacuna del Poblenou"
"K015","2.160817","41.407975","NITBUS -N6--","el Camp d'en Grassot i Gràcia Nova"
"K015","2.176278","41.440451","NITBUS -N1--","Verdun"
"K015","2.137666","41.362334","NITBUS -N1--","la Marina de Port"
"K015","2.139324","41.367538","NITBUS -N1-N13-N15-N16-N17-N18--","la Marina de Port"
"K014","2.187384","41.412555","BUS -33-34-H10--","el Clot"
"K015","2.179699","41.462178","NITBUS -N3--","Ciutat Meridiana"
"K014","2.18147","41.460756","BUS -62-96-97-104--","Torre Baró"
"K014","2.189712","41.418444","BUS -126-V27--","la Sagrera"
"K015","2.206991","41.418689","NITBUS -N2--","la Verneda i la Pau"
"K014","2.140043","41.368327","BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-CJ-H12-H16-V5-E95-E86-E70-E80--","la Bordeta"
"K014","2.138555","41.420651","BUS -119--","Vallcarca i els Penitents"
"K014","2.138582","41.418633","BUS -119--","Vallcarca i els Penitents"
"K014","2.169117","41.418542","BUS -114--","el Guinardó"
"K014","2.164193","41.421988","BUS -117--","la Font d'en Fargues"
"K014","2.163666","41.422345","BUS -117--","la Font d'en Fargues"
"K014","2.112331","41.328709","BUS -21--","la Marina del Prat Vermell"
"K014","2.183877","41.420588","BUS -191--","Navas"
"K014","2.181818","41.41858","BUS -191--","Navas"
"K014","2.139186","41.368084","BUS -115-V5--","la Bordeta"
"K014","2.142641","41.4158","BUS -129--","Vallcarca i els Penitents"
"K014","2.150138","41.417794","BUS -129--","el Coll"
"K014","2.169139","41.430214","BUS -122--","Vilapicina i la Torre Llobeta"
"K014","2.185284","41.446962","BUS -127--","la Trinitat Nova"
"K014","2.167588","41.412929","BUS -V21--","el Baix Guinardó"
"K014","2.180778","41.399398","BUS -V21--","el Fort Pienc"
"K014","2.12092","41.386617","BUS -L97-H6-E97-E98-E79-E43-E30--","la Maternitat i Sant Ramon"
"K014","2.089834","41.426118","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.188673","41.441994","BUS -11-126-127--","Sant Andreu"
"K014","2.111551","41.386098","BUS -33--","Pedralbes"
"K014","2.195455","41.398729","BUS -V23--","el Poblenou"
"K014","2.175819","41.415154","BUS -192-V23-191--","el Guinardó"
"K014","2.178862","41.420235","BUS -117--","el Guinardó"
"K014","2.134638","41.416607","BUS -124--","Sant Gervasi - la Bonanova"
"K014","2.132684","41.417751","BUS -124--","Sant Gervasi - la Bonanova"
"K014","2.130864","41.418265","BUS -124--","Sant Gervasi - la Bonanova"
"K014","2.133995","41.419021","BUS -124--","Vallcarca i els Penitents"
"K014","2.133642","41.419769","BUS -124--","Vallcarca i els Penitents"
"K014","2.135816","41.419277","BUS -124--","Vallcarca i els Penitents"
"K014","2.094685","41.418372","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.094884","41.429884","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.093835","41.426404","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.092882","41.426157","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K015","2.182168","41.448953","NITBUS -N1-N6--","la Trinitat Nova"
"K015","2.159979","41.420003","NITBUS -N4-N5--","el Carmel"
"K014","2.121374","41.425396","BUS -111--","Sant Genís dels Agudells"
"K014","2.171595","41.408236","BUS -19-V21--","la Sagrada Família"
"K015","2.180636","41.38248","NITBUS -N8-N28--","el Barri Gòtic"
"K014","2.157344","41.421314","BUS -119-86--","el Carmel"
"K014","2.166486","41.380509","BUS -120--","el Raval"
"K014","2.190183","41.449941","BUS -126-127--","la Trinitat Vella"
"K014","2.170244","41.377661","BUS -120--","el Raval"
"K014","2.174827","41.376451","BUS -120--","el Raval"
"K014","2.166809","41.384033","BUS -120--","el Raval"
"K014","2.092236","41.427407","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.095171","41.417922","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.089791","41.426184","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.176468","41.448593","BUS -11--","les Roquetes"
"K014","2.184035","41.381034","BUS -100--","la Barceloneta"
"K014","2.180377","41.458908","BUS -199-183--","Torre Baró"
"K014","2.178825","41.457643","BUS -199-183--","Torre Baró"
"K014","2.177217","41.456872","BUS -199-183--","Torre Baró"
"K014","2.18126","41.460535","BUS -180-197--","Torre Baró"
"K014","2.180207","41.467081","BUS -197--","Vallbona"
"K014","2.162506","41.40496","BUS -116--","la Vila de Gràcia"
"K014","2.157344","41.419046","BUS -119-86--","el Carmel"
"K014","2.152698","41.421951","BUS -119--","el Carmel"
"K014","2.176773","41.374817","BUS -D20-H14--","el Raval"
"K014","2.188275","41.37416","BUS -V15-V19--","la Barceloneta"
"K014","2.180101","41.416398","BUS -117--","el Guinardó"
"K014","2.161719","41.43382","BUS -185--","Horta"
"K014","2.169753","41.439042","BUS -47-76-H4-H2-M19-182--","la Guineueta"
"K015","2.169753","41.439042","NITBUS -N6--","la Guineueta"
"K014","2.137566","41.403086","BUS -V13--","Sant Gervasi - la Bonanova"
"K014","2.198702","41.421589","BUS -V29--","Sant Martí de Provençals"
"K015","2.118759","41.385881","NITBUS -N12--","la Maternitat i Sant Ramon"
"K014","2.187744","41.370769","BUS -V15-V19--","la Barceloneta"
"K014","2.153896","41.361839","BUS -13--","el Poble-sec"
"K014","2.16233","41.442885","BUS -27-47-V27-182--","Canyelles"
"K014","2.187281","41.379865","BUS -47-59-D20-V15-V19--","la Barceloneta"
"K014","2.188593","41.374363","BUS -V15-V19--","la Barceloneta"
"K014","2.203577","41.418274","BUS -V29--","la Verneda i la Pau"
"K015","2.153177","41.433146","NITBUS -N4--","Horta"
"K014","2.135821","41.387342","BUS -59-H8--","les Corts"
"K015","2.137583","41.402651","NITBUS -N0--","Sant Gervasi - la Bonanova"
"K014","2.130147","41.404874","BUS -123-H4--","Sant Gervasi - la Bonanova"
"K015","2.130511","41.404939","NITBUS -N8--","Sant Gervasi - la Bonanova"
"K014","2.193312","41.396181","BUS -6-B25-B20-V23-136--","el Parc i la Llacuna del Poblenou"
"K015","2.187632","41.451521","NITBUS -N1--","la Trinitat Nova"
"K014","2.17819","41.373187","BUS -100--","el Raval"
"K014","2.18909","41.446136","BUS -60-126-127--","Sant Andreu"
"K014","2.204879","41.432751","BUS -60--","el Bon Pastor"
"K014","2.180987","41.389647","BUS -120--","Sant Pere, Santa Caterina i la Ribera"
"K014","2.178564","41.378381","BUS -120--","el Barri Gòtic"
"K014","2.119208","41.424158","BUS -111--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.144063","41.358448","BUS -13-23-V5--","la Marina de Port"
"K014","2.141746","41.424358","BUS -19-27-60-119-V17-H4--","Sant Genís dels Agudells"
"K014","2.145426","41.432097","BUS -27-60-76-V21-H4-M19-135--","Montbau"
"K014","2.164305","41.431613","BUS -122--","el Turó de la Peira"
"K014","2.166548","41.431074","BUS -122--","el Turó de la Peira"
"K014","2.199886","41.425104","BUS -B24-V31--","la Verneda i la Pau"
"K014","2.200084","41.424969","BUS -B24-V31--","la Verneda i la Pau"
"K015","2.18956","41.392684","NITBUS -N0-N15--","el Parc i la Llacuna del Poblenou"
"K014","2.132563","41.38033","BUS -V5--","Sants"
"K014","2.107952","41.387486","BUS -175--","Pedralbes"
"K015","2.138634","41.382957","NITBUS -N3--","Sants"
"K014","2.173015","41.421313","BUS -39-117--","el Guinardó"
"K014","2.156002","41.437508","BUS -185--","Horta"
"K014","2.156924","41.435732","BUS -185--","Horta"
"K014","2.150274","41.373643","BUS -65-165--","el Poble-sec"
"K014","2.143634","41.392389","BUS -X1--","les Corts"
"K014","2.177292","41.394244","BUS -54--","el Fort Pienc"
"K014","2.182388","41.446338","BUS -127--","la Prosperitat"
"K014","2.121269","41.378383","BUS -V1--","la Maternitat i Sant Ramon"
"K014","2.150461","41.372908","BUS -L80--","el Poble-sec"
"K014","2.136372","41.322353","BUS -PR4-88-89--","la Marina del Prat Vermell"
"K014","2.187158","41.408245","BUS -192-V25--","el Clot"
"K014","2.147088","41.431829","BUS -135--","la Vall d'Hebron"
"K014","2.145128","41.433138","BUS -135--","Montbau"
"K014","2.141984","41.432664","BUS -135--","Montbau"
"K014","2.165773","41.386881","BUS -63--","la Dreta de l'Eixample"
"K014","2.107875","41.386425","BUS -V1--","Pedralbes"
"K014","2.18257","41.416955","BUS -192-V25--","el Camp de l'Arpa del Clot"
"K014","2.14822","41.435169","BUS -V23--","la Vall d'Hebron"
"K014","2.141563","41.380642","BUS -L94-CJ-H10--","Sants"
"K014","2.182772","41.380901","BUS -V17--","el Barri Gòtic"
"K014","2.163001","41.436104","BUS -185--","Horta"
"K014","2.216324","41.410537","BUS -7--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.157174","41.429737","BUS -V25--","Horta"
"K014","2.187315","41.400011","BUS -BCTE--","el Parc i la Llacuna del Poblenou"
"K014","2.170152","41.370729","BUS -BCTO--","el Poble-sec"
"K014","2.153852","41.366129","BUS -BCTO--","el Poble-sec"
"K014","2.150182","41.371129","BUS -BCTO--","el Poble-sec"
"K014","2.195316","41.435596","BUS -M28--","el Bon Pastor"
"K014","2.197064","41.443195","BUS -M28--","Baró de Viver"
"K015","2.201239","41.394342","NITBUS -N6--","el Poblenou"
"K014","2.167323","41.43024","BUS -H2--","Vilapicina i la Torre Llobeta"
"K014","2.134459","41.415249","BUS -V15--","Sant Gervasi - la Bonanova"
"K014","2.206502","41.412917","BUS -H14--","Provençals del Poblenou"
"K015","2.206502","41.412917","NITBUS -N11--","Provençals del Poblenou"
"K014","2.121973","41.378266","BUS -H8--","la Maternitat i Sant Ramon"
"K014","2.210862","41.42223","BUS -60--","la Verneda i la Pau"
"K014","2.136338","41.354556","BUS -79--","la Marina de Port"
"K015","2.135577","41.401814","NITBUS -N8--","Sant Gervasi - la Bonanova"
"K015","2.149108","41.406246","NITBUS -N0--","el Putxet i el Farró"
"K014","2.160101","41.376385","BUS -13--","Sant Antoni"
"K014","2.162778","41.375522","BUS -V9--","Sant Antoni"
"K014","2.14211","41.386193","BUS -V9--","les Corts"
"K014","2.153216","41.382751","BUS -V9--","la Nova Esquerra de l'Eixample"
"K014","2.155937","41.380688","BUS -V9--","la Nova Esquerra de l'Eixample"
"K015","2.17601","41.459606","NITBUS -N3--","Ciutat Meridiana"
"K014","2.204818","41.396003","BUS -V25--","el Poblenou"
"K014","2.145422","41.322628","BUS -88-89--","la Marina del Prat Vermell"
"K015","2.16906","41.387158","NITBUS -N13--","la Dreta de l'Eixample"
"K014","2.166225","41.358584","BUS -88-89--","la Marina del Prat Vermell"
"K014","2.148004","41.345266","BUS -88-89--","la Marina del Prat Vermell"
"K014","2.167806","41.360089","BUS -88-89--","la Marina del Prat Vermell"
"K015","2.197248","41.38806","NITBUS -N6-N28--","la Vila Olímpica del Poblenou"
"K014","2.198625","41.416929","BUS -V29--","Sant Martí de Provençals"
"K014","2.217875","41.407432","BUS -V29--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.174238","41.416635","BUS -H6--","el Guinardó"
"K015","2.202458","41.408023","NITBUS -N11-N8--","Provençals del Poblenou"
"K014","2.173522","41.415166","BUS -V23-191--","el Guinardó"
"K014","2.199841","41.405297","BUS -H14--","el Poblenou"
"K015","2.199841","41.405297","NITBUS -N11-N8--","el Poblenou"
"K015","2.204068","41.411201","NITBUS -N11--","Provençals del Poblenou"
"K015","2.171466","41.413488","NITBUS -N0--","el Guinardó"
"K015","2.151298","41.421697","NITBUS -N4--","el Carmel"
"K015","2.143481","41.392562","NITBUS -N12--","Sant Gervasi - Galvany"
"K014","2.140506","41.321753","BUS -88-89--","la Marina del Prat Vermell"
"K014","2.188468","41.404329","BUS -7-H12-V25--","el Parc i la Llacuna del Poblenou"
"K014","2.176898","41.420644","BUS -H6--","el Guinardó"
"K014","2.1694","41.390977","BUS -39-47-B24-V17--","la Dreta de l'Eixample"
"K014","2.13673","41.414674","BUS -123-124-131-V17-H4--","Sant Gervasi - la Bonanova"
"K015","2.13673","41.414674","NITBUS -N4--","Sant Gervasi - la Bonanova"
"K014","2.154385","41.439629","BUS -102-185--","Horta"
"K015","2.191334","41.418242","NITBUS -N9--","la Sagrera"
"K014","2.11229","41.416698","BUS -111--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.101676","41.409051","BUS -111--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.103178","41.41132","BUS -111--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.181548","41.426216","BUS -191--","el Congrés i els Indians"
"K014","2.132478","41.428386","BUS -112--","Sant Genís dels Agudells"
"K014","2.201147","41.447216","BUS -11-60-133--","Baró de Viver"
"K014","2.175906","41.461507","BUS -62-76-183--","Ciutat Meridiana"
"K014","2.119847","41.377088","BUS -54-157-D20-H8--","la Maternitat i Sant Ramon"
"K015","2.119847","41.377088","NITBUS -N14-N3--","la Maternitat i Sant Ramon"
"K015","2.137184","41.329901","NITBUS -N1--","la Marina del Prat Vermell"
"K014","2.158962","41.449951","BUS -102--","Horta"
"K015","2.120466","41.402039","NITBUS -N8--","Sarrià"
"K014","2.188269","41.417637","BUS -V27--","Navas"
"K015","2.147563","41.375253","NITBUS -N14-N2-N28--","Hostafrancs"
"K015","2.136586","41.365857","NITBUS -N1-N15-N16-N17-N18--","la Bordeta"
"K014","2.195798","41.390359","BUS -59-H16-V27--","la Vila Olímpica del Poblenou"
"K015","2.127988","41.37553","NITBUS -N14-N2-N28--","Sants - Badal"
"K015","2.199282","41.444616","NITBUS -N8--","Baró de Viver"
"K015","2.209784","41.420303","NITBUS -N2--","el Besòs i el Maresme"
"K014","2.146559","41.369521","BUS -100--","la Font de la Guatlla"
"K014","2.177372","41.462738","BUS -62-76-104-183--","Ciutat Meridiana"
"K015","2.147738","41.409285","NITBUS -N4--","Vallcarca i els Penitents"
"K014","2.165616","41.401343","BUS -47--","el Camp d'en Grassot i Gràcia Nova"
"K014","2.174245","41.393821","BUS -7-H12-D50-X1--","la Dreta de l'Eixample"
"K014","2.147647","41.409656","BUS -27--","Vallcarca i els Penitents"
"K014","2.16377","41.398106","BUS -39-47-H8--","la Dreta de l'Eixample"
"K014","2.165529","41.391831","BUS -7-22-24-V15--","la Dreta de l'Eixample"
"K014","2.160105","41.38793","BUS -54-63-67-V13--","l'Antiga Esquerra de l'Eixample"
"K015","2.19901","41.393135","NITBUS -N8--","la Vila Olímpica del Poblenou"
"K015","2.184461","41.381195","NITBUS -N8-N28--","la Barceloneta"
"K015","2.150421","41.395239","NITBUS -N8--","Sant Gervasi - Galvany"
"K015","2.152409","41.399234","NITBUS -N4--","Sant Gervasi - Galvany"
"K014","2.163465","41.398871","BUS -47--","la Dreta de l'Eixample"
